video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd,engagement_rate,watch_time_per_minute,views_per_subscriber
vid_3947,50:41.0,10073,232.0,265.0,57621.96119,28.09195554,184562,Gaming,Desktop,UK,332.687195,0.04933981931897151,2051.190815390277,0.05457786543275431
vid_1840,50:41.0,9826,1273.0,183.0,25390.54567,11.48099479,625875,Gaming,Mobile,CA,195.9267403,0.14817830246285366,2211.5283679176723,0.01569962053125624
vid_4641,50:41.0,10110,1794.0,371.0,21783.7157,21.38613151,346287,Education,Desktop,CA,192.5877961,0.21414441147378832,1018.5907483929057,0.029195436155558828
vid_2526,50:41.0,10157,1897.0,267.0,53806.68718,17.69166555,922963,Lifestyle,TV,US,343.7889389,0.21305503593580782,3041.3579223466613,0.01100477483929475
vid_4213,50:41.0,9800,451.0,397.0,33125.8655,17.96935667,546880,Education,Desktop,UK,221.8098012,0.08653061224489796,1843.4641878584293,0.017919836161497952
vid_3754,50:41.0,10034,1545.0,483.0,52330.69447,28.2872328,644064,Tech,Tablet,CA,333.8519603,0.20211281642415788,1849.9757413528268,0.015579197098425002
vid_4105,50:41.0,10036,1969.0,222.0,20780.05443,10.74245206,838138,Entertainment,TV,DE,187.9173013,0.21831406935033879,1934.3865175228905,0.011974161772882269
vid_1373,50:41.0,9999,,336.0,54499.30236,20.8884799,661872,Education,TV,AU,345.1138778,,2609.060238988477,0.015107150627311626
vid_83,50:41.0,10053,688.0,434.0,55988.39869,26.31700831,784191,Gaming,Desktop,UK,335.6235936,0.11160847508206506,2127.460615222187,0.012819580943928202
vid_98,50:41.0,10085,1385.0,407.0,46590.29054,5.683013626,783017,Education,TV,US,302.998136,0.17768963807635102,8198.166255813232,0.012879669279211052
vid_4013,50:41.0,10157,1799.0,141.0,52232.17673,24.67638139,793427,Education,Tablet,UK,332.5158862,0.1910012799054839,2116.6870419326096,0.012801429747160104
vid_1136,50:41.0,10098,1881.0,366.0,20396.74156,25.24458188,804462,Entertainment,Tablet,IN,187.3956952,0.22251931075460488,807.965117305401,0.012552488495416812
vid_4123,50:41.0,10024,1881.0,,21443.88854,20.69561093,638169,Lifestyle,TV,DE,192.3250597,,1036.1563431266147,0.015707437998398542
vid_619,50:41.0,9953,472.0,146.0,48003.51168,7.783550571,465169,Gaming,Tablet,AU,288.7950941,0.06209183160856023,6167.302600801719,0.02139652470392481
vid_650,50:41.0,9955,225.0,356.0,53888.83306,13.01199185,82722,Music,TV,CA,315.9161404,0.05836263184329483,4141.474547572822,0.12034283503783758
vid_3160,50:41.0,10054,1191.0,221.0,29003.01652,29.65409879,502662,Gaming,Desktop,UK,213.3895891,0.14044161527750149,978.0441053153988,0.020001511950376197
vid_4281,50:41.0,10058,1487.0,372.0,56239.15869,29.24850113,704436,Gaming,Mobile,DE,349.4989412,0.18482799761383972,1922.8048110922118,0.014278089137977049
vid_4173,50:41.0,10075,1465.0,437.0,52353.30652,6.819909748,21150,Gaming,Mobile,IN,332.0065853,0.18878411910669976,7676.539493114711,0.47635933806146574
vid_327,50:41.0,9916,404.0,251.0,52524.71149,22.04054326,272992,Education,Tablet,AU,310.5535994,0.06605486083098024,2383.0951383727374,0.036323408744578595
vid_1115,50:41.0,9963,333.0,441.0,19374.19766,13.55871623,149636,Tech,TV,CA,156.5545025,0.07768744354110207,1428.910918360595,0.0665815712796386
vid_1585,50:41.0,9874,291.0,205.0,47666.09352,15.40044746,635208,Music,Desktop,AU,284.6958461,0.050232934980757545,3095.110946860761,0.015544514552713442
vid_3493,50:41.0,9900,1398.0,426.0,36403.86752,15.91736622,455259,Music,Tablet,UK,254.5599539,0.18424242424242424,2287.0534620394,0.021745863343723023
vid_1490,50:41.0,9827,603.0,174.0,53492.11719,15.15273584,643447,Lifestyle,Desktop,US,316.7476001,0.07906787422407652,3530.1953228005323,0.015272431140404727
vid_1832,50:41.0,10175,1953.0,66.0,24740.31151,26.04229528,119110,Gaming,TV,CA,204.3560947,0.19842751842751843,950.0050300481809,0.08542523717571993
vid_3346,50:41.0,10193,1305.0,445.0,42696.61255,7.576146466,511266,Education,TV,US,284.4821059,0.17168645148631415,5635.663558197107,0.019936784374474343
vid_1297,50:41.0,10155,719.0,163.0,46275.51182,7.501445999,871926,Gaming,Mobile,US,286.2383375,0.08685376661742984,6168.878883640417,0.011646630562685365
vid_729,50:41.0,9735,1778.0,98.0,42562.69554,28.06451013,124249,Tech,TV,IN,283.6299958,0.19270672829994864,1516.6021192902256,0.07835073119300759
vid_4432,50:41.0,9990,1433.0,78.0,54940.31932,28.49800384,732349,Entertainment,Tablet,IN,337.0400113,0.15125125125125125,1927.8655315108556,0.01364103726501982
vid_2604,50:41.0,9971,1906.0,454.0,42638.2753,7.44915625,156474,Tech,Desktop,IN,293.5346505,0.23668639053254437,5723.906690774543,0.06372304664033641
vid_2311,50:41.0,9878,806.0,277.0,39833.91248,20.44781865,749667,Lifestyle,Tablet,UK,257.8805665,0.10963757845717757,1948.0763773303518,0.01317651704023253
vid_221,50:41.0,10028,,251.0,18818.06642,3.756543616,489911,Tech,Tablet,DE,169.1211499,,5009.409804227866,0.02046902396557742
vid_2968,50:41.0,10042,835.0,289.0,38126.83139,20.27695921,316206,Gaming,Mobile,CA,251.3916577,0.11192989444333798,1880.303204989285,0.03175777815727722
vid_3612,50:41.0,9895,594.0,200.0,31870.34513,4.092080185,945896,Gaming,Mobile,AU,215.457476,0.08024254674077817,7788.299273026098,0.010460980911220684
vid_3333,50:41.0,10013,1387.0,387.0,57519.9722,10.50789181,298574,Lifestyle,Desktop,AU,353.8419896,0.1771696794167582,5473.978343140173,0.03353607480892509
vid_2106,50:41.0,9988,1880.0,289.0,35745.16403,18.6723984,860224,Entertainment,Desktop,UK,257.8426239,0.21716059271125351,1914.3316923871978,0.011610929246335838
vid_4102,50:41.0,9891,277.0,138.0,57882.77284,14.12502981,627205,Entertainment,Mobile,US,331.5591464,0.04195733495096553,4097.886773946568,0.015769963568530224
vid_3871,50:41.0,9899,1311.0,237.0,42674.28618,16.07796658,969584,Music,Desktop,AU,279.3731467,0.15637943226588544,2654.209160571598,0.010209533160613212
vid_4682,50:41.0,10059,2006.0,268.0,43311.08603,25.04644127,679004,Tech,TV,AU,295.687043,0.226066209364748,1729.2311336012806,0.014814345718140099
vid_397,50:41.0,10078,318.0,96.0,,2.604611924,371346,Entertainment,Tablet,AU,251.3514132,0.041079579281603495,,0.027139110156026994
vid_3140,50:41.0,9956,1968.0,295.0,53501.05663,6.302200442,436660,Education,Desktop,IN,343.0022916,0.22730012053033347,8489.266109889304,0.02280034809691751
vid_4799,50:41.0,10112,467.0,64.0,46350.18975,22.3042374,35863,Entertainment,Desktop,IN,280.3336017,0.0525118670886076,2078.08897111183,0.2819619106042439
vid_4910,50:41.0,9930,1256.0,172.0,46395.07916,28.7875477,794379,Education,Desktop,DE,295.0139979,0.14380664652567976,1611.6370745952772,0.01250033044680184
vid_1146,50:41.0,10071,1565.0,56.0,36744.95838,4.432004657,783266,Music,Mobile,AU,253.5699836,0.16095720385264622,8290.821247663684,0.012857700959827184
vid_269,50:41.0,10052,1789.0,350.0,50048.13693,18.24928385,954409,Lifestyle,Tablet,DE,325.0923445,0.21279347393553522,2742.4712849759308,0.010532172265768658
vid_2622,50:41.0,9940,894.0,281.0,57793.02904,21.48793032,720536,Entertainment,TV,DE,344.4537431,0.11820925553319919,2689.557727493599,0.013795285731733043
vid_1879,50:41.0,9953,588.0,,47439.72695,3.110880192,670778,Gaming,Desktop,US,291.3105039,,15249.61554996458,0.01483799409044423
vid_1849,50:41.0,9832,509.0,394.0,20467.4793,17.4919945,828702,Lifestyle,TV,IN,163.2434248,0.09184296175752645,1170.1055188417763,0.011864337240648629
vid_2424,50:41.0,9999,,316.0,49588.11019,12.57519484,4433,Tech,Tablet,AU,325.3629829,,3943.3273854546496,2.2555831265508686
vid_2318,50:41.0,10100,1292.0,246.0,17261.62212,18.27328233,897046,Education,Tablet,AU,160.4396508,0.15227722772277227,944.6371926110332,0.011259177344305643
vid_2356,50:41.0,10024,207.0,407.0,22342.25112,26.4576751,65498,Education,TV,UK,168.1153541,0.06125299281723863,844.4525467772488,0.1530428410027787
vid_1148,50:41.0,10034,1325.0,118.0,35479.36532,15.01751665,668787,Entertainment,Tablet,AU,244.3511667,0.1438110424556508,2362.5321114593203,0.015003282061403705
vid_3749,50:41.0,10072,556.0,,21370.51262,4.874388633,74910,Entertainment,TV,DE,170.7106601,,4384.244718469908,0.134454678948071
vid_3597,50:41.0,10090,1975.0,464.0,,21.44100151,492485,Education,Desktop,DE,199.0544616,0.24172447968285432,,0.020487933642649014
vid_3134,50:41.0,9949,1790.0,481.0,44369.46476,9.487003356,967265,Entertainment,Tablet,IN,300.052102,0.2282641471504674,4676.868247541916,0.01028570247036748
vid_499,50:41.0,10074,1033.0,115.0,23025.59161,19.55631436,914605,Entertainment,Tablet,CA,180.775553,0.11395672027000199,1177.399339473494,0.011014590998299812
vid_4982,50:41.0,10085,1994.0,233.0,47094.56782,9.502401497,976263,Gaming,TV,US,312.8520675,0.2208230044620724,4956.070087637132,0.010330208150877377
vid_1411,50:41.0,10100,,488.0,49132.50085,2.108293924,696505,Education,Desktop,DE,316.3334972,,23304.388582016327,0.01450097271376372
vid_1750,50:41.0,9992,1844.0,200.0,33320.53385,17.16318584,105076,Music,Tablet,DE,244.2840409,0.20456365092073658,1941.3956220379653,0.09509307548821805
vid_1539,50:41.0,9943,1154.0,195.0,27987.1315,28.88841079,367645,Entertainment,TV,CA,206.9390061,0.1356733380267525,968.8013544063841,0.027045111452624136
vid_3019,50:41.0,10032,249.0,381.0,57816.5931,4.601755339,907205,Lifestyle,Desktop,CA,335.6770858,0.06279904306220095,12564.030210385767,0.011058140111661643
vid_284,50:41.0,10107,1891.0,272.0,52245.42453,23.37770203,361496,Music,Mobile,IN,336.1506034,0.21401009201543486,2234.8400395793733,0.02795881558855423
vid_4834,50:41.0,9902,1421.0,187.0,57271.14268,8.917670528,685148,Gaming,Tablet,US,349.2374198,0.1623914360735205,6422.20886050658,0.014452351900611254
vid_23,50:41.0,9904,324.0,438.0,29856.7383,16.33681198,778745,Music,Tablet,IN,205.461153,0.07693861066235864,1827.574335589556,0.012717898670296438
vid_3461,50:41.0,10237,1956.0,131.0,,14.79333944,360165,Gaming,Tablet,US,211.4173029,0.20386832079710854,,0.028423083864339956
vid_2386,50:41.0,10080,1991.0,192.0,29775.45543,20.83937077,404053,Music,Desktop,DE,230.4181988,0.21656746031746033,1428.8077964841548,0.024947222270345723
vid_4141,50:41.0,9935,644.0,284.0,42530.71299,6.445402588,725260,Entertainment,TV,UK,268.2276815,0.0934071464519376,6598.61233015659,0.01369853569754295
vid_1509,50:41.0,9978,1283.0,66.0,33693.61759,10.07646076,441383,Music,Desktop,CA,234.0248022,0.1351974343555823,3343.7948494526763,0.022606217276152456
vid_2523,50:41.0,9938,418.0,,57126.20264,25.31429048,590512,Music,Tablet,AU,334.0464827,,2256.6780090136663,0.01682946324545479
vid_3411,50:41.0,9983,526.0,427.0,19407.22741,2.280089112,126244,Entertainment,Desktop,DE,159.8909664,0.0954622858860062,8511.609176966236,0.07907702544279333
vid_2697,50:41.0,10175,614.0,291.0,55875.04546,19.24993833,617359,Lifestyle,Desktop,US,331.9951983,0.08894348894348894,2902.6090630597882,0.016481496179694473
vid_4414,50:41.0,10079,1353.0,183.0,41289.5523,2.436383259,642798,Tech,Tablet,UK,273.5763919,0.15239607103879352,16947.067809416436,0.015679886994047897
vid_4559,50:41.0,10094,760.0,397.0,26301.85023,25.8218359,425980,Lifestyle,Mobile,IN,196.4804851,0.11462254804834555,1018.5894733379512,0.02369594816658059
vid_3388,50:41.0,10065,1913.0,455.0,26368.94752,21.16105387,805174,Entertainment,Mobile,CA,217.4595999,0.23527074018877298,1246.1074803738024,0.01250040363946178
vid_560,50:41.0,9871,624.0,77.0,43961.5396,24.75153543,696686,Music,Desktop,CA,270.7383705,0.07101610779049741,1776.1136364379474,0.01416850632853251
vid_1510,50:41.0,9991,1565.0,308.0,51556.48344,17.15803009,932174,Education,Desktop,CA,327.3138283,0.1874687218496647,3004.802018038657,0.010717956089742901
vid_1571,50:41.0,10018,1996.0,,28302.44271,23.64401539,432712,Gaming,Tablet,US,222.3084031,,1197.02352765217,0.02315165745345634
vid_3534,50:41.0,9843,769.0,66.0,19943.32476,11.10020996,671521,Lifestyle,Mobile,CA,159.6608539,0.08483186020522199,1796.661939897216,0.014657769451737176
vid_3518,50:41.0,10100,1619.0,246.0,50160.45552,17.52184745,269725,Entertainment,Desktop,IN,321.1626388,0.18465346534653465,2862.7378284816655,0.0374455463898415
vid_1385,50:41.0,10286,1326.0,335.0,58854.56335,14.33193789,345181,Education,TV,IN,359.6142337,0.1614816255104025,4106.532124386704,0.029798859149257926
vid_1884,50:41.0,10038,817.0,366.0,32067.89357,11.49001372,919016,Entertainment,TV,AU,223.8197914,0.11785216178521618,2790.9360555576427,0.010922551946864908
vid_4847,50:41.0,10079,1408.0,369.0,44765.75806,16.85867306,408770,Tech,TV,DE,294.1072399,0.17630717333068757,2655.3547779637643,0.024656897521833795
vid_845,50:41.0,9917,256.0,478.0,53403.3318,21.0906715,138486,Education,Tablet,UK,316.0588974,0.07401431884642533,2532.0830491338315,0.07161012665540199
vid_4027,50:41.0,9959,1421.0,470.0,38800.25629,9.085297873,491899,Gaming,TV,AU,267.31678,0.18987850185761623,4270.664190913094,0.020246026115117128
vid_4662,50:41.0,10164,1467.0,253.0,36606.91075,8.29690703,123087,Tech,Mobile,CA,255.1052675,0.16922471467926015,4412.115336189322,0.08257573911136026
vid_1554,50:41.0,9791,1076.0,100.0,27796.34741,9.29673349,132363,Music,Tablet,IN,202.2741561,0.12011030538249413,2989.90472727857,0.07397082266192213
vid_3099,50:41.0,10077,1040.0,321.0,58967.74128,25.40372884,764254,Entertainment,Mobile,CA,353.9026372,0.13506003770963582,2321.2238506951408,0.013185406945858314
vid_3855,50:41.0,9956,1189.0,163.0,29629.24024,5.870546449,213969,Lifestyle,Desktop,DE,214.8000836,0.135797509039775,5047.100895530279,0.04653010482826952
vid_2249,50:41.0,10027,1624.0,200.0,48754.42103,9.351392322,616950,Gaming,TV,DE,313.4487989,0.1819088461154882,5213.600216012838,0.0162525326201475
vid_4615,50:41.0,9996,908.0,473.0,47016.39378,13.67570825,912735,Entertainment,Mobile,CA,297.4792882,0.13815526210484194,3437.949459034416,0.010951700110108629
vid_3071,50:41.0,10000,329.0,273.0,49601.46874,24.86656352,1742,Tech,Tablet,DE,296.2986105,0.0602,1994.7054083329965,5.7405281285878305
vid_3233,50:41.0,9996,362.0,293.0,29260.56639,8.872136504,12480,Entertainment,Mobile,UK,201.2907887,0.06552621048419367,3298.029327750749,0.8009615384615385
vid_2802,50:41.0,10019,216.0,163.0,48220.91836,19.86079409,475555,Gaming,Tablet,DE,286.0561744,0.03782812655953688,2427.9451335875565,0.021068015266372975
vid_245,50:41.0,9952,621.0,77.0,34533.61304,26.26725826,631983,Entertainment,Tablet,UK,226.6605541,0.07013665594855305,1314.701850424491,0.01574725902437249
vid_3680,50:41.0,9914,1099.0,488.0,55323.94862,24.59256212,65827,Tech,TV,US,339.7588942,0.1600766592697196,2249.621180178196,0.15060689382776066
vid_3902,50:41.0,10015,335.0,397.0,26722.95214,22.5477929,498639,Lifestyle,TV,US,190.7495394,0.07309036445332003,1185.1693094094367,0.02008467047302758
vid_341,50:41.0,9927,758.0,96.0,26444.35409,25.3507908,669597,Tech,TV,IN,191.0744213,0.0860280044323562,1043.137245643635,0.014825335238957163
vid_2131,50:41.0,10090,315.0,72.0,58796.60847,20.60075399,682750,Tech,Desktop,US,336.4230794,0.03835480673934589,2854.0998304499435,0.014778469425119003
vid_3105,50:41.0,10150,1291.0,390.0,15584.61419,27.5694171,589078,Gaming,TV,US,155.2516481,0.16561576354679802,565.2863146678571,0.017230315849513986
vid_4135,50:41.0,10169,430.0,241.0,32386.30911,19.06714178,296991,Tech,Desktop,CA,217.2036099,0.0659848559347035,1698.5403204989436,0.034240094817688076
vid_1291,50:41.0,9941,,121.0,55244.51775,26.2796306,257339,Music,Desktop,UK,336.1735615,,2102.1801482247624,0.03862997835539891
vid_93,50:41.0,9997,1910.0,63.0,51767.29848,27.02231487,805295,Music,Desktop,DE,330.0577209,0.1973592077623287,1915.7240498841097,0.012414084279673908
vid_1699,50:41.0,9942,1227.0,159.0,55738.46086,2.390523591,94148,Entertainment,Desktop,DE,338.4043602,0.13940856970428486,23316.423677995823,0.10559969409865319
vid_1678,50:41.0,9871,460.0,470.0,53050.27987,25.9671654,924105,Tech,Desktop,UK,317.5234645,0.0942153783811164,2042.9753903751082,0.010681686604877151
vid_4210,50:41.0,10122,1706.0,295.0,33420.73584,3.333338865,504395,Education,Mobile,CA,244.6947417,0.1976882039122703,10026.204113514274,0.02006760574549708
vid_4334,50:41.0,10021,1533.0,337.0,28060.12579,17.00205888,780667,Gaming,Tablet,CA,216.6441615,0.18660812294182216,1650.3957543052572,0.01283645907922328
vid_3024,50:41.0,9918,555.0,255.0,38419.07554,20.37449615,791474,Education,TV,CA,246.7265358,0.08166969147005444,1885.645429322678,0.012531049661770316
vid_4002,50:41.0,9849,1684.0,154.0,43425.17047,23.97860904,114442,Music,Desktop,AU,287.63703,0.18661793075439131,1810.996225742709,0.08606106149840094
vid_3500,50:41.0,10107,791.0,322.0,59054.99891,6.01506264,846657,Entertainment,Desktop,US,350.2078648,0.11012169783318491,9817.852688230692,0.011937537869526857
vid_264,50:41.0,10040,1446.0,476.0,29166.29876,2.968019385,557841,Lifestyle,Tablet,UK,222.8519932,0.19143426294820717,9826.855884905213,0.01799795999218415
vid_680,50:41.0,9824,1677.0,302.0,36848.28279,9.905292258,849102,Education,Tablet,IN,258.9232152,0.20144543973941367,3720.0601284873264,0.011569870286490905
vid_3179,50:41.0,10150,,76.0,23191.55449,20.43042974,784097,Music,Mobile,CA,170.3353306,,1135.147658915568,0.01294482697931506
vid_3835,50:41.0,10098,655.0,235.0,43020.26748,28.94908028,942044,Education,Tablet,CA,270.7318783,0.08813626460685284,1486.0668133115557,0.010719244536348621
vid_2821,50:41.0,9959,650.0,467.0,41215.02363,2.805928167,386002,Entertainment,TV,AU,265.3982761,0.1121598554071694,14688.552656023858,0.02580038445396656
vid_2340,50:41.0,10002,1060.0,123.0,32729.78003,9.434264795,720382,Entertainment,Desktop,IN,226.7527045,0.11827634473105379,3469.245430480839,0.013884300274021284
vid_1815,50:41.0,10126,1548.0,108.0,48156.41882,22.21527595,250909,Gaming,Desktop,UK,308.2578499,0.16353940351570215,2167.7164365811086,0.04035726099900761
vid_4323,50:41.0,10038,1223.0,109.0,53281.93481,26.40835293,892784,Music,Tablet,CA,326.3950612,0.13269575612671847,2017.6167347972503,0.011243481065968924
vid_4079,50:41.0,9937,1610.0,462.0,43016.71174,26.58041675,926535,Music,Tablet,UK,290.1916918,0.2085136359062091,1618.3610717841734,0.010724905157387471
vid_1081,50:41.0,9882,1558.0,423.0,29995.65097,11.94666762,78784,Music,Tablet,CA,226.9528155,0.20046549281521958,2510.7964768170223,0.12543155970755485
vid_485,50:41.0,9922,1032.0,330.0,23549.46639,16.63616228,114551,Gaming,Desktop,CA,186.131493,0.1372707115500907,1415.5588286314794,0.08661644158497088
vid_1744,50:41.0,10141,493.0,,34219.67219,13.35699571,636110,Education,Desktop,US,226.4574181,,2561.9288149041413,0.015942211252770747
vid_627,50:41.0,10024,317.0,369.0,37664.10593,4.554457886,25539,Tech,TV,CA,241.5882746,0.06843575418994413,8269.72317512829,0.3924977485414464
vid_4091,50:41.0,10101,1280.0,280.0,43727.5925,29.11923159,861463,Tech,Desktop,UK,285.5977445,0.15444015444015444,1501.6739835613225,0.011725402019587609
vid_2714,50:41.0,9973,1707.0,490.0,33062.08357,5.831091873,888417,Music,TV,UK,245.5962353,0.22029479594906246,5669.964440637446,0.011225584382108852
vid_4719,50:41.0,9990,1310.0,376.0,25390.3732,20.47805383,785960,Lifestyle,Desktop,CA,200.7335227,0.16876876876876876,1239.8821397179618,0.012710570512494275
vid_2031,50:41.0,9949,1918.0,348.0,47769.16919,16.2507117,977398,Lifestyle,Tablet,CA,315.994193,0.2277615840788019,2939.5124393228884,0.010179067278631632
vid_2077,50:41.0,10019,,96.0,47405.88151,5.887944585,653185,Music,Tablet,AU,296.3072829,,8051.346412255679,0.015338686589557324
vid_528,50:41.0,9797,1124.0,382.0,25546.24198,26.04862301,129478,Entertainment,Tablet,IN,197.3690423,0.15372052669184444,980.7137202681639,0.07566536400006178
vid_4371,50:41.0,9746,1537.0,86.0,31450.487,2.412532591,893690,Gaming,Mobile,AU,226.9500063,0.16652985840344756,13036.295185120673,0.010905347491859594
vid_582,50:41.0,9943,311.0,412.0,53164.88534,18.92218506,573111,Entertainment,Tablet,DE,314.8811424,0.07271447249321131,2809.658883021198,0.0173491697070899
vid_616,50:41.0,10029,784.0,98.0,36170.36493,12.46275831,37633,Music,TV,AU,237.9407524,0.08794495961711038,2902.276047588698,0.2664948316636994
vid_512,50:41.0,10037,1092.0,234.0,15142.90008,16.89677838,419818,Lifestyle,Tablet,IN,146.4788867,0.13211118860217197,896.2004317890568,0.023907979171926882
vid_4104,50:41.0,10052,1614.0,241.0,29982.62319,16.00870346,839849,Gaming,Mobile,UK,225.611556,0.18454038997214484,1872.8951576194665,0.011968818204224806
vid_3613,50:41.0,9954,377.0,297.0,31175.54734,23.63477622,287686,Entertainment,Desktop,IN,210.4267579,0.06771147277476391,1319.054051953279,0.03460022385517544
vid_3449,50:41.0,9937,632.0,226.0,42195.01246,26.51798636,428708,Education,Tablet,IN,265.4523155,0.08634396699204991,1591.184635483763,0.02317894697556379
vid_2037,50:41.0,10104,723.0,330.0,16389.27143,26.76004387,171707,Education,Tablet,DE,148.011898,0.10421615201900238,612.4530852646917,0.05884442684340184
vid_2252,50:41.0,9943,418.0,106.0,24437.50981,5.927363319,530734,Tech,Desktop,CA,176.0246224,0.05270039223574374,4122.8297465192045,0.01873443193765615
vid_1587,50:41.0,10115,1424.0,440.0,54328.31967,21.75940784,849167,Education,TV,UK,340.8731516,0.1842807711319822,2496.7738124807347,0.011911673439971172
vid_430,50:41.0,10027,672.0,103.0,55721.28755,25.59282763,185622,Gaming,Tablet,UK,328.2648071,0.07729131345367508,2177.2227889615183,0.05401838144185495
vid_5,50:41.0,10097,1367.0,457.0,53045.27668,13.14360763,417922,Gaming,Mobile,DE,334.0429185,0.18064771714370606,4035.823205717531,0.024160010719703678
vid_2752,50:41.0,9952,395.0,,32921.04209,25.39395541,396787,Gaming,TV,AU,216.8064877,,1296.412534340195,0.025081466882735572
vid_1604,50:41.0,10062,1840.0,,16800.9193,16.13720283,945722,Lifestyle,TV,IN,166.2508357,,1041.1295859011027,0.010639490251892205
vid_801,50:41.0,10133,1196.0,319.0,52418.8778,22.4751221,804342,Entertainment,Tablet,DE,325.966421,0.14951149708872002,2332.3066974572744,0.012597875033256998
vid_1261,50:41.0,10135,576.0,96.0,21850.44464,25.07439989,813244,Entertainment,Desktop,DE,167.3719349,0.06630488406512086,871.4244303296067,0.012462434398532297
vid_1233,50:41.0,9924,740.0,295.0,44054.43264,26.18479497,79739,Tech,Desktop,AU,277.1930446,0.10429262394195889,1682.4432916306314,0.12445603782339884
vid_4008,50:41.0,10065,1915.0,183.0,51282.07658,21.15320741,391611,Entertainment,Mobile,IN,330.2728507,0.20844510680576253,2424.316822788625,0.02570152523805511
vid_3644,50:41.0,10105,767.0,433.0,22828.07598,13.18820362,852948,Gaming,Mobile,UK,180.899623,0.11875309252845126,1730.9465820940975,0.011847146602137528
vid_4538,50:41.0,9930,1059.0,468.0,36419.66213,28.72748336,758642,Entertainment,Mobile,UK,249.6860863,0.1537764350453172,1267.7637533927023,0.013089177767642709
vid_566,50:41.0,9927,903.0,145.0,39994.1665,2.741537978,97896,Tech,Desktop,DE,258.2898417,0.10557066586078372,14588.222676811663,0.10140353027702868
vid_1676,50:41.0,10057,434.0,,15411.50495,13.88877454,875047,Education,TV,DE,136.3854778,,1109.6374921786296,0.011493096942221389
vid_823,50:41.0,9923,624.0,,41170.8058,6.380542082,193111,Entertainment,Desktop,UK,262.3038211,,6452.556110576563,0.05138495476694751
vid_1175,50:41.0,9927,1937.0,222.0,26097.04977,11.16284958,166756,Entertainment,Mobile,IN,211.8665375,0.217487659917397,2337.848376704544,0.05953009187075727
vid_1484,50:41.0,10293,1380.0,200.0,49680.54551,6.329111948,453618,Music,TV,UK,315.0072964,0.15350238025842805,7849.528641328434,0.022690898509318415
vid_4302,50:41.0,10108,890.0,434.0,45775.04033,9.621896742,116702,Music,Tablet,CA,291.230768,0.13098535813217255,4757.382204091835,0.08661376840156981
vid_568,50:41.0,10087,345.0,486.0,19456.59124,2.781979497,466164,Gaming,Mobile,UK,158.5687178,0.08238326558937246,6993.793901422128,0.021638307548416436
vid_1355,50:41.0,10018,1089.0,237.0,23459.32894,10.8393192,123182,Music,Mobile,CA,185.5879898,0.13236174885206628,2164.2806625715016,0.08132681722979007
vid_554,50:41.0,10109,1913.0,277.0,20807.42062,22.74695525,620364,Lifestyle,Mobile,IN,188.4094915,0.2166386388366802,914.7343190029796,0.01629527180816424
vid_3943,50:41.0,9964,1716.0,434.0,30384.04625,8.369223827,520888,Lifestyle,TV,IN,232.1158337,0.2157767964672822,3630.4497141034576,0.019128872233570366
vid_2800,50:41.0,10087,257.0,223.0,58628.17577,2.767812418,842984,Tech,Desktop,AU,337.21179,0.047586001784475064,21182.134811131553,0.011965826160401621
vid_4233,50:41.0,9936,1504.0,117.0,33251.10189,9.251783268,252508,Education,Tablet,DE,236.3946694,0.16314412238325282,3594.0208419071664,0.03934924834064663
vid_2507,50:41.0,9866,446.0,180.0,33543.68491,29.03021726,319966,Music,Tablet,UK,220.3079195,0.06345023312385972,1155.4748147275836,0.030834526168405395
vid_3508,50:41.0,10020,539.0,370.0,37167.7755,26.81576748,26911,Education,Tablet,IN,243.0602451,0.0907185628742515,1386.041832579315,0.37233844896139123
vid_1218,50:41.0,10012,1522.0,408.0,,14.08184983,252261,Entertainment,Desktop,CA,208.3941926,0.19276867758689573,,0.03968905221179651
vid_2819,50:41.0,10079,1417.0,389.0,45352.46901,9.067562789,45805,Education,Desktop,US,297.3717429,0.17918444290108146,5001.616207722077,0.22004148018775244
vid_3400,50:41.0,10071,1770.0,375.0,23097.77912,17.64087756,750866,Education,Tablet,IN,198.2360426,0.21298778671432828,1309.3327722183906,0.013412513018301535
vid_4890,50:41.0,9997,892.0,233.0,57297.94174,19.13489763,373706,Gaming,Tablet,UK,341.5572611,0.11253376012803841,2994.4211277183613,0.02675097536566178
vid_441,50:41.0,9829,1447.0,405.0,25944.10118,20.0264355,497808,Entertainment,Desktop,IN,205.3583202,0.18842201648183945,1295.4927091243972,0.019744560151705073
vid_3244,50:41.0,10129,1628.0,172.0,35630.00592,13.06866224,748683,Tech,Tablet,UK,251.6922393,0.1777075723171093,2726.369789475866,0.013529090416104011
vid_3164,50:41.0,9987,,190.0,37691.00744,2.113296084,834316,Lifestyle,Tablet,IN,243.3269902,,17835.175925116608,0.011970284640352097
vid_2093,50:41.0,9842,1550.0,115.0,46354.72582,21.35488659,629827,Lifestyle,TV,DE,298.4386385,0.16917293233082706,2170.6847107166022,0.015626513312385782
vid_3968,50:41.0,9996,1563.0,185.0,20362.25243,21.54203219,868169,Music,TV,IN,178.1251461,0.17486994797919167,945.2335903319436,0.011513887273100053
vid_515,50:41.0,9912,1263.0,91.0,45568.7011,24.25639736,289855,Lifestyle,Mobile,AU,289.7523579,0.13660209846650526,1878.6260970124542,0.034196408549102136
